"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
3806,LEVI,19,7,"And if it be eaten at all on the third day, it is abominable; it shall not be accepted.",,,,,,3806,3
3807,LEVI,19,8,"Therefore every one that eateth it shall bear his iniquity, because he hath profaned the hallowed thing of the LORD: and that soul shall be cut off from among his people.",,,,,,3807,3
3808,LEVI,19,9,"And when ye reap the harvest of your land, thou shalt not wholly reap the corners of thy field, neither shalt thou gather the gleanings of thy harvest.",,,,,,3808,3
3809,LEVI,19,10,"And thou shalt not glean thy vineyard, neither shalt thou gather every grape of thy vineyard; thou shalt leave them for the poor and stranger: I am the LORD your God.",,,,,,3809,3
3810,LEVI,19,11,"Ye shall not steal, neither deal falsely, neither lie one to another.",,,,,,3810,3
3811,LEVI,19,12,"And ye shall not swear by my name falsely, neither shalt thou profane the name of thy God: I am the LORD.",,,,,,3811,3
3812,LEVI,19,13,"Thou shalt not defraud thy neighbor, neither rob him: the wages of him that is hired shall not abide with thee all night until the morning.",,,,,,3812,3
3813,LEVI,19,14,"Thou shalt not curse the deaf, nor put a stumbling-block before the blind, but shalt fear thy God: I am the LORD.",,,,,,3813,3
3814,LEVI,19,15,"Ye shall do no unrighteousness in judgment: thou shalt not respect the person of the poor, nor honor the person of the mighty: but in righteousness shalt thou judge thy neighbor.",,,,,,3814,3
3815,LEVI,19,16,Thou shalt not go up and down as a talebearer among thy people: neither shalt thou stand against the blood of thy neighbor; I am the LORD.,,,,,,3815,3
3816,LEVI,19,17,"Thou shalt not hate thy brother in thine heart: thou shalt in any wise rebuke thy neighbor, and not suffer sin upon him.",,,,,,3816,3
3817,LEVI,19,18,"Thou shalt not avenge, nor bear any grudge against the children of thy people, but thou shalt love thy neighbor as thyself: I am the LORD.",,,,,,3817,3
3818,LEVI,19,19,Ye shall keep my statutes. Thou shalt not let thy cattle gender with a diverse kind: thou shalt not sow thy field with mingled seed: neither shall a garment mingled of linen and woolen come upon thee.,,,,,,3818,3
3819,LEVI,19,20,"And whosoever lieth carnally with a woman, that is a bondmaid, betrothed to an husband, and not at all redeemed, nor freedom given her; she shall be scourged; they shall not be put to death, because she was not free.",,,,,,3819,3
3820,LEVI,19,21,"And he shall bring his trespass offering unto the LORD, unto the door of the tabernacle of the congregation, even a ram for a trespass offering.",,,,,,3820,3
3821,LEVI,19,22,And the priest shall make an atonement for him with the ram of the trespass offering before the LORD for his sin which he hath done: and the sin which he hath done shall be forgiven him.,,,,,,3821,3
3822,LEVI,19,23,"And when ye shall come into the land, and shall have planted all manner of trees for food, then ye shall count the fruit thereof as uncircumcised: three years shall it be as uncircumcised unto you: it shall not be eaten of.",,,,,,3822,3
3823,LEVI,19,24,But in the fourth year all the fruit thereof shall be holy to praise the LORD withal.,,,,,,3823,3
3824,LEVI,19,25,"And in the fifth year shall ye eat of the fruit thereof, that it may yield unto you the increase thereof: I am the LORD your God.",,,,,,3824,3
3825,LEVI,19,26,"Ye shall not eat any thing with the blood: neither shall ye use enchantment, nor observe times.",,,,,,3825,3
3826,LEVI,19,27,"Ye shall not round the corners of your heads, neither shalt thou mar the corners of thy beard.",,,,,,3826,3
3827,LEVI,19,28,"Ye shall not make any cuttings in your flesh for the dead, nor print any marks upon you: I am the LORD.",,,,,,3827,3
3828,LEVI,19,29,"Do not prostitute thy daughter, to cause her to be a whore; lest the land fall to whoredom, and the land become full of wickedness.",,,,,,3828,3
3829,LEVI,19,30,"Ye shall keep my sabbaths, and reverence my sanctuary: I am the LORD.",,,,,,3829,3
3830,LEVI,19,31,"Regard not them that have familiar spirits, neither seek after wizards, to be defiled by them: I am the LORD your God.",,,,,,3830,3
3831,LEVI,19,32,"Thou shalt rise up before the hoary head, and honor the face of the old man, and fear thy God: I am the LORD.",,,,,,3831,3
3832,LEVI,19,33,"And if a stranger sojourn with thee in your land, ye shall not vex him.",,,,,,3832,3
3833,LEVI,19,34,"But the stranger that dwelleth with you shall be unto you as one born among you, and thou shalt love him as thyself; for ye were strangers in the land of Egypt: I am the LORD your God.",,,,,,3833,3
3834,LEVI,19,35,"Ye shall do no unrighteousness in judgment, in meteyard, in weight, or in measure.",,,,,,3834,3
3835,LEVI,19,36,"Just balances, just weights, a just ephah, and a just hin, shall ye have: I am the LORD your God, which brought you out of the land of Egypt.",,,,,,3835,3
3836,LEVI,19,37,"Therefore shall ye observe all my statutes, and all my judgments, and do them: I am the LORD.",,,,,,3836,3
3837,LEVI,20,1,"And the LORD spake unto Moses, saying,",,,,,,3837,3
3838,LEVI,20,2,"Again, thou shalt say to the children of Israel, Whosoever he be of the children of Israel, or of the strangers that sojourn in Israel, that giveth any of his seed unto Molech; he shall surely be put to death: the people of the land shall stone him with stones.",,,,,,3838,3
3839,LEVI,20,3,"And I will set my face against that man, and will cut him off from among his people; because he hath given of his seed unto Molech, to defile my sanctuary, and to profane my holy name.",,,,,,3839,3
3840,LEVI,20,4,"And if the people of the land do any ways hide their eyes from the man, when he giveth of his seed unto Molech, and kill him not:",,,,,,3840,3
3841,LEVI,20,5,"Then I will set my face against that man, and against his family, and will cut him off, and all that go a whoring after him, to commit whoredom with Molech, from among their people.",,,,,,3841,3
3842,LEVI,20,6,"And the soul that turneth after such as have familiar spirits, and after wizards, to go a whoring after them, I will even set my face against that soul, and will cut him off from among his people.",,,,,,3842,3
3843,LEVI,20,7,"Sanctify yourselves therefore, and be ye holy: for I am the LORD your God.",,,,,,3843,3
3844,LEVI,20,8,"And ye shall keep my statutes, and do them: I am the LORD which sanctify you.",,,,,,3844,3
3845,LEVI,20,9,For every one that curseth his father or his mother shall be surely put to death: he hath cursed his father or his mother; his blood shall be upon him.,,,,,,3845,3
3846,LEVI,20,10,"And the man that committeth adultery with another man's wife, even he that committeth adultery with his neighbor's wife, the adulterer and the adulteress shall surely be put to death.",,,,,,3846,3
3847,LEVI,20,11,And the man that lieth with his father's wife hath uncovered his father's nakedness: both of them shall surely be put to death; their blood shall be upon them.,,,,,,3847,3
3848,LEVI,20,12,"And if a man lie with his daughter in law, both of them shall surely be put to death: they have wrought confusion; their blood shall be upon them.",,,,,,3848,3
3849,LEVI,20,13,"If a man also lie with mankind, as he lieth with a woman, both of them have committed an abomination: they shall surely be put to death; their blood shall be upon them.",,,,,,3849,3
3850,LEVI,20,14,"And if a man take a wife and her mother, it is wickedness: they shall be burnt with fire, both he and they; that there be no wickedness among you.",,,,,,3850,3
3851,LEVI,20,15,"And if a man lie with a beast, he shall surely be put to death: and ye shall slay the beast.",,,,,,3851,3
3852,LEVI,20,16,"And if a woman approach unto any beast, and lie down thereto, thou shalt kill the woman, and the beast: they shall surely be put to death; their blood shall be upon them.",,,,,,3852,3
3853,LEVI,20,17,"And if a man shall take his sister, his father's daughter, or his mother's daughter, and see her nakedness, and she see his nakedness; it is a wicked thing; and they shall be cut off in the sight of their people: he hath uncovered his sister's nakedness; he shall bear his iniquity.",,,,,,3853,3
3854,LEVI,20,18,"And if a man shall lie with a woman having her sickness, and shall uncover her nakedness; he hath discovered her fountain, and she hath uncovered the fountain of her blood: and both of them shall be cut off from among their people.",,,,,,3854,3
3855,LEVI,20,19,"And thou shalt not uncover the nakedness of thy mother's sister, nor of thy father's sister: for he uncovereth his near kin: they shall bear their iniquity.",,,,,,3855,3
3856,LEVI,20,20,"And if a man shall lie with his uncle's wife, he hath uncovered his uncle's nakedness: they shall bear their sin; they shall die childless.",,,,,,3856,3
3857,LEVI,20,21,"And if a man shall take his brother's wife, it is an unclean thing: he hath uncovered his brother's nakedness; they shall be childless.",,,,,,3857,3
3858,LEVI,20,22,"Ye shall therefore keep all my statutes, and all my judgments, and do them: that the land, whither I bring you to dwell therein, spue you not out.",,,,,,3858,3
3859,LEVI,20,23,"And ye shall not walk in the manners of the nation, which I cast out before you: for they committed all these things, and therefore I abhorred them.",,,,,,3859,3
3860,LEVI,20,24,"But I have said unto you, Ye shall inherit their land, and I will give it unto you to possess it, a land that floweth with milk and honey: I am the LORD your God, which have separated you from other people.",,,,,,3860,3
3861,LEVI,20,25,"Ye shall therefore put difference between clean beasts and unclean, and between unclean fowls and clean: and ye shall not make your souls abominable by beast, or by fowl, or by any manner of living thing that creepeth on the ground, which I have separated from you as unclean.",,,,,,3861,3
3862,LEVI,20,26,"And ye shall be holy unto me: for I the LORD am holy, and have severed you from other people, that ye should be mine.",,,,,,3862,3
3863,LEVI,20,27,"A man also or woman that hath a familiar spirit, or that is a wizard, shall surely be put to death: they shall stone them with stones: their blood shall be upon them.",,,,,,3863,3
3864,LEVI,21,1,"And the LORD said unto Moses, Speak unto the priests the sons of Aaron, and say unto them, There shall none be defiled for the dead among his people:",,,,,,3864,3
3865,LEVI,21,2,"But for his kin, that is near unto him, that is, for his mother, and for his father, and for his son, and for his daughter, and for his brother.",,,,,,3865,3
3866,LEVI,21,3,"And for his sister a virgin, that is nigh unto him, which hath had no husband; for her may he be defiled.",,,,,,3866,3
3867,LEVI,21,4,"But he shall not defile himself, being a chief man among his people, to profane himself.",,,,,,3867,3
3868,LEVI,21,5,"They shall not make baldness upon their head, neither shall they shave off the corner of their beard, nor make any cuttings in their flesh.",,,,,,3868,3
3869,LEVI,21,6,"They shall be holy unto their God, and not profane the name of their God: for the offerings of the LORD made by fire, and the bread of their God, they do offer: therefore they shall be holy.",,,,,,3869,3
3870,LEVI,21,7,"They shall not take a wife that is a whore, or profane; neither shall they take a woman put away from her husband: for he is holy unto his God.",,,,,,3870,3
3871,LEVI,21,8,"Thou shalt sanctify him therefore; for he offereth the bread of thy God: he shall be holy unto thee: for I the LORD, which sanctify you, am holy.",,,,,,3871,3
3872,LEVI,21,9,"And the daughter of any priest, if she profane herself by playing the whore, she profaneth her father: she shall be burnt with fire.",,,,,,3872,3
3873,LEVI,21,10,"And he that is the high priest among his brethren, upon whose head the anointing oil was poured, and that is consecrated to put on the garments, shall not uncover his head, nor rend his clothes;",,,,,,3873,3
3874,LEVI,21,11,"Neither shall he go in to any dead body, nor defile himself for his father, or for his mother;",,,,,,3874,3
3875,LEVI,21,12,"Neither shall he go out of the sanctuary, nor profane the sanctuary of his God; for the crown of the anointing oil of his God is upon him: I am the LORD.",,,,,,3875,3
3876,LEVI,21,13,And he shall take a wife in her virginity.,,,,,,3876,3
3877,LEVI,21,14,"A widow, or a divorced woman, or profane, or an harlot, these shall he not take: but he shall take a virgin of his own people to wife.",,,,,,3877,3
3878,LEVI,21,15,Neither shall he profane his seed among his people: for I the LORD do sanctify him.,,,,,,3878,3
3879,LEVI,21,16,"And the LORD spake unto Moses, saying,",,,,,,3879,3
3880,LEVI,21,17,"Speak unto Aaron, saying, Whosoever he be of thy seed in their generations that hath any blemish, let him not approach to offer the bread of his God.",,,,,,3880,3
3881,LEVI,21,18,"For whatsoever man he be that hath a blemish, he shall not approach: a blind man, or a lame, or he that hath a flat nose, or any thing superfluous,",,,,,,3881,3
3882,LEVI,21,19,"Or a man that is broken-footed, or broken-handed,",,,,,,3882,3
3883,LEVI,21,20,"Or crookbacked, or a dwarf, or that hath a blemish in his eye, or be scurvy, or scabbed, or hath his stones broken;",,,,,,3883,3
3884,LEVI,21,21,No man that hath a blemish of the seed of Aaron the priest shall come nigh to offer the offerings of the LORD made by fire: he hath a blemish; he shall not come nigh to offer the bread of his God.,,,,,,3884,3
3885,LEVI,21,22,"He shall eat the bread of his God, both of the most holy, and of the holy.",,,,,,3885,3
3886,LEVI,21,23,"Only he shall not go in unto the vail, nor come nigh unto the altar, because he hath a blemish; that he profane not my sanctuaries: for I the LORD do sanctify them.",,,,,,3886,3
3887,LEVI,21,24,"And Moses told it unto Aaron, and to his sons, and unto all the children of Israel.",,,,,,3887,3
3888,LEVI,22,1,"And the LORD spake unto Moses, saying,",,,,,,3888,3
3889,LEVI,22,2,"Speak unto Aaron and to his sons, that they separate themselves from the holy things of the children of Israel, and that they profane not my holy name in those things which they hallow unto me: I am the LORD.",,,,,,3889,3
3890,LEVI,22,3,"Say unto them, Whosoever he be of all your seed among your generations, that goeth unto the holy things, which the children of Israel hallow unto the LORD, having his uncleanness upon him, that soul shall be cut off from my presence: I am the LORD.",,,,,,3890,3
3891,LEVI,22,4,"What man soever of the seed of Aaron is a leper, or hath a running issue; he shall not eat of the holy things, until he be clean. And whoso toucheth any thing that is unclean by the dead, or a man whose seed goeth from him;",,,,,,3891,3
3892,LEVI,22,5,"Or whosoever toucheth any creeping thing, whereby he may be made unclean, or a man of whom he may take uncleanness, whatsoever uncleanness he hath;",,,,,,3892,3
3893,LEVI,22,6,"The soul which hath touched any such shall be unclean until even, and shall not eat of the holy things, unless he wash his flesh with water.",,,,,,3893,3
3894,LEVI,22,7,"And when the sun is down, he shall be clean, and shall afterward eat of the holy things; because it is his food.",,,,,,3894,3
3895,LEVI,22,8,"That which dieth of itself, or is torn with beasts, he shall not eat to defile himself therewith; I am the LORD.",,,,,,3895,3
3896,LEVI,22,9,"They shall therefore keep mine ordinance, lest they bear sin for it, and die therefore, if they profane it: I the LORD do sanctify them.",,,,,,3896,3
3897,LEVI,22,10,"There shall no stranger eat of the holy thing: a sojourner of the priest, or an hired servant, shall not eat of the holy thing.",,,,,,3897,3
3898,LEVI,22,11,"But if the priest buy any soul with his money, he shall eat of it, and he that is born in his house: they shall eat of his meat.",,,,,,3898,3
3899,LEVI,22,12,"If the priest's daughter also be married unto a stranger, she may not eat of an offering of the holy things.",,,,,,3899,3
3900,LEVI,22,13,"But if the priest's daughter be a widow, or divorced, and have no child, and is returned unto her father's house, as in her youth, she shall eat of her father's meat: but there shall be no stranger eat thereof.",,,,,,3900,3
3901,LEVI,22,14,"And if a man eat of the holy thing unwittingly, then he shall put the fifth part thereof unto it, and shall give it unto the priest with the holy thing.",,,,,,3901,3
3902,LEVI,22,15,"And they shall not profane the holy things of the children of Israel, which they offer unto the LORD;",,,,,,3902,3
3903,LEVI,22,16,"Or suffer them to bear the iniquity of trespass, when they eat their holy things: for I the LORD do sanctify them.",,,,,,3903,3
3904,LEVI,22,17,"And the LORD spake unto Moses, saying,",,,,,,3904,3
3905,LEVI,22,18,"Speak unto Aaron, and to his sons, and unto all the children of Israel, and say unto them, Whatsoever he be of the house of Israel, or of the strangers in Israel, that will offer his oblation for all his vows, and for all his freewill offerings, which they will offer unto the LORD for a burnt offering;",,,,,,3905,3
3906,LEVI,22,19,"Ye shall offer at your own will a male without blemish, of the beeves, of the sheep, or of the goats.",,,,,,3906,3
3907,LEVI,22,20,"But whatsoever hath a blemish, that shall ye not offer: for it shall not be acceptable for you.",,,,,,3907,3
3908,LEVI,22,21,"And whosoever offereth a sacrifice of peace offerings unto the LORD to accomplish his vow, or a freewill offering in beeves or sheep, it shall be perfect to be accepted; there shall be no blemish therein.",,,,,,3908,3
3909,LEVI,22,22,"Blind, or broken, or maimed, or having a wen, or scurvy, or scabbed, ye shall not offer these unto the LORD, nor make an offering by fire of them upon the altar unto the LORD.",,,,,,3909,3
3910,LEVI,22,23,"Either a bullock or a lamb that hath any thing superfluous or lacking in his parts, that mayest thou offer for a freewill offering; but for a vow it shall not be accepted.",,,,,,3910,3
3911,LEVI,22,24,"Ye shall not offer unto the LORD that which is bruised, or crushed, or broken, or cut; neither shall ye make any offering thereof in your land.",,,,,,3911,3
3912,LEVI,22,25,"Neither from a stranger's hand shall ye offer the bread of your God of any of these; because their corruption is in them, and blemishes be in them: they shall not be accepted for you.",,,,,,3912,3
3913,LEVI,22,26,"And the LORD spake unto Moses, saying,",,,,,,3913,3
3914,LEVI,22,27,"When a bullock, or a sheep, or a goat, is brought forth, then it shall be seven days under the dam; and from the eighth day and thenceforth it shall be accepted for an offering made by fire unto the LORD.",,,,,,3914,3
3915,LEVI,22,28,"And whether it be cow, or ewe, ye shall not kill it and her young both in one day.",,,,,,3915,3
3916,LEVI,22,29,"And when ye will offer a sacrifice of thanksgiving unto the LORD, offer it at your own will.",,,,,,3916,3
3917,LEVI,22,30,On the same day it shall be eaten up; ye shall leave none of it until the morrow: I am the LORD.,,,,,,3917,3
3918,LEVI,22,31,"Therefore shall ye keep my commandments, and do them: I am the LORD.",,,,,,3918,3
3919,LEVI,22,32,"Neither shall ye profane my holy name; but I will be hallowed among the children of Israel: I am the LORD which hallow you,",,,,,,3919,3
3920,LEVI,22,33,"That brought you out of the land of Egypt, to be your God: I am the LORD.",,,,,,3920,3
3921,LEVI,23,1,"And the LORD spake unto Moses, saying,",,,,,,3921,3
3922,LEVI,23,2,"Speak unto the children of Israel, and say unto them, Concerning the feasts of the LORD, which ye shall proclaim to be holy convocations, even these are my feasts.",,,,,,3922,3
3923,LEVI,23,3,"Six days shall work be done: but the seventh day is the sabbath of rest, an holy convocation; ye shall do no work therein: it is the sabbath of the LORD in all your dwellings.",,,,,,3923,3
3924,LEVI,23,4,"These are the feasts of the LORD, even holy convocations, which ye shall proclaim in their seasons.",,,,,,3924,3
3925,LEVI,23,5,In the fourteenth day of the first month at even is the LORD's passover.,,,,,,3925,3
3926,LEVI,23,6,And on the fifteenth day of the same month is the feast of unleavened bread unto the LORD: seven days ye must eat unleavened bread.,,,,,,3926,3
3927,LEVI,23,7,In the first day ye shall have an holy convocation: ye shall do no servile work therein.,,,,,,3927,3
3928,LEVI,23,8,But ye shall offer an offering made by fire unto the LORD seven days: in the seventh day is an holy convocation: ye shall do no servile work therein.,,,,,,3928,3
3929,LEVI,23,9,"And the LORD spake unto Moses, saying,",,,,,,3929,3
3930,LEVI,23,10,"Speak unto the children of Israel, and say unto them, When ye be come into the land which I give unto you, and shall reap the harvest thereof, then ye shall bring a sheaf of the firstfruits of your harvest unto the priest:",,,,,,3930,3
3931,LEVI,23,11,"And he shall wave the sheaf before the LORD, to be accepted for you: on the morrow after the sabbath the priest shall wave it.",,,,,,3931,3
3932,LEVI,23,12,And ye shall offer that day when ye wave the sheaf an he lamb without blemish of the first year for a burnt offering unto the LORD.,,,,,,3932,3
3933,LEVI,23,13,"And the meat offering thereof shall be two tenth deals of fine flour mingled with oil, an offering made by fire unto the LORD for a sweet savor: and the drink offering thereof shall be of wine, the fourth part of an hin.",,,,,,3933,3
3934,LEVI,23,14,"And ye shall eat neither bread, nor parched corn, nor green ears, until the selfsame day that ye have brought an offering unto your God: it shall be a statute for ever throughout your generations in all your dwellings.",,,,,,3934,3
3935,LEVI,23,15,"And ye shall count unto you from the morrow after the sabbath, from the day that ye brought the sheaf of the wave offering; seven sabbaths shall be complete:",,,,,,3935,3
3936,LEVI,23,16,Even unto the morrow after the seventh sabbath shall ye number fifty days; and ye shall offer a new meat offering unto the LORD.,,,,,,3936,3
3937,LEVI,23,17,Ye shall bring out of your habitations two wave loaves of two tenth deals; they shall be of fine flour; they shall be baked with leaven; they are the firstfruits unto the LORD.,,,,,,3937,3
3938,LEVI,23,18,"And ye shall offer with the bread seven lambs without blemish of the first year, and one young bullock, and two rams: they shall be for a burnt offering unto the LORD, with their meat offering, and their drink offerings, even an offering made by fire, of sweet savor unto the LORD.",,,,,,3938,3
3939,LEVI,23,19,"Then ye shall sacrifice one kid of the goats for a sin offering, and two lambs of the first year for a sacrifice of peace offerings.",,,,,,3939,3
3940,LEVI,23,20,"And the priest shall wave them with the bread of the firstfruits for a wave offering before the LORD, with the two lambs: they shall be holy to the LORD for the priest.",,,,,,3940,3
3941,LEVI,23,21,"And ye shall proclaim on the selfsame day, that it may be an holy convocation unto you: ye shall do no servile work therein: it shall be a statute for ever in all your dwellings throughout your generations.",,,,,,3941,3
3942,LEVI,23,22,"And when ye reap the harvest of your land, thou shalt not make clean riddance of the corners of thy field when thou reapest, neither shalt thou gather any gleaning of thy harvest: thou shalt leave them unto the poor, and to the stranger: I am the LORD your God.",,,,,,3942,3
3943,LEVI,23,23,"And the LORD spake unto Moses, saying,",,,,,,3943,3
3944,LEVI,23,24,"Speak unto the children of Israel, saying, In the seventh month, in the first day of the month, shall ye have a sabbath, a memorial of blowing of trumpets, an holy convocation.",,,,,,3944,3
3945,LEVI,23,25,Ye shall do no servile work therein: but ye shall offer an offering made by fire unto the LORD.,,,,,,3945,3
3946,LEVI,23,26,"And the LORD spake unto Moses, saying,",,,,,,3946,3
3947,LEVI,23,27,"Also on the tenth day of this seventh month there shall be a day of atonement: it shall be an holy convocation unto you; and ye shall afflict your souls, and offer an offering made by fire unto the LORD.",,,,,,3947,3
3948,LEVI,23,28,"And ye shall do no work in that same day: for it is a day of atonement, to make an atonement for you before the LORD your God.",,,,,,3948,3
3949,LEVI,23,29,"For whatsoever soul it be that shall not be afflicted in that same day, he shall be cut off from among his people.",,,,,,3949,3
3950,LEVI,23,30,"And whatsoever soul it be that doeth any work in that same day, the same soul will I destroy from among his people.",,,,,,3950,3
3951,LEVI,23,31,Ye shall do no manner of work: it shall be a statute for ever throughout your generations in all your dwellings.,,,,,,3951,3
3952,LEVI,23,32,"It shall be unto you a sabbath of rest, and ye shall afflict your souls: in the ninth day of the month at even, from even unto even, shall ye celebrate your sabbath.",,,,,,3952,3
3953,LEVI,23,33,"And the LORD spake unto Moses, saying,",,,,,,3953,3
3954,LEVI,23,34,"Speak unto the children of Israel, saying, The fifteenth day of this seventh month shall be the feast of tabernacles for seven days unto the LORD.",,,,,,3954,3
3955,LEVI,23,35,On the first day shall be an holy convocation: ye shall do no servile work therein.,,,,,,3955,3
3956,LEVI,23,36,Seven days ye shall offer an offering made by fire unto the LORD: on the eighth day shall be an holy convocation unto you; and ye shall offer an offering made by fire unto the LORD: it is a solemn assembly; and ye shall do no servile work therein.,,,,,,3956,3
3957,LEVI,23,37,"These are the feasts of the LORD, which ye shall proclaim to be holy convocations, to offer an offering made by fire unto the LORD, a burnt offering, and a meat offering, a sacrifice, and drink offerings, every thing upon his day:",,,,,,3957,3
3958,LEVI,23,38,"Beside the sabbaths of the LORD, and beside your gifts, and beside all your vows, and beside all your freewill offerings, which ye give unto the LORD.",,,,,,3958,3
3959,LEVI,23,39,"Also in the fifteenth day of the seventh month, when ye have gathered in the fruit of the land, ye shall keep a feast unto the LORD seven days: on the first day shall be a sabbath, and on the eighth day shall be a sabbath.",,,,,,3959,3
3960,LEVI,23,40,"And ye shall take you on the first day the boughs of goodly trees, branches of palm trees, and the boughs of thick trees, and willows of the brook; and ye shall rejoice before the LORD your God seven days.",,,,,,3960,3
3961,LEVI,23,41,And ye shall keep it a feast unto the LORD seven days in the year. It shall be a statute for ever in your generations: ye shall celebrate it in the seventh month.,,,,,,3961,3
3962,LEVI,23,42,Ye shall dwell in booths seven days; all that are Israelites born shall dwell in booths:,,,,,,3962,3
3963,LEVI,23,43,"That your generations may know that I made the children of Israel to dwell in booths, when I brought them out of the land of Egypt: I am the LORD your God.",,,,,,3963,3
3964,LEVI,23,44,And Moses declared unto the children of Israel the feasts of the LORD.,,,,,,3964,3
3965,LEVI,24,1,"And the LORD spake unto Moses, saying,",,,,,,3965,3
3966,LEVI,24,2,"Command the children of Israel, that they bring unto thee pure oil olive beaten for the light, to cause the lamps to burn continually.",,,,,,3966,3
3967,LEVI,24,3,"Without the vail of the testimony, in the tabernacle of the congregation, shall Aaron order it from the evening unto the morning before the LORD continually: it shall be a statute for ever in your generations.",,,,,,3967,3
3968,LEVI,24,4,He shall order the lamps upon the pure candlestick before the LORD continually.,,,,,,3968,3
3969,LEVI,24,5,"And thou shalt take fine flour, and bake twelve cakes thereof: two tenth deals shall be in one cake.",,,,,,3969,3
3970,LEVI,24,6,"And thou shalt set them in two rows, six on a row, upon the pure table before the LORD.",,,,,,3970,3
3971,LEVI,24,7,"And thou shalt put pure frankincense upon each row, that it may be on the bread for a memorial, even an offering made by fire unto the LORD.",,,,,,3971,3
3972,LEVI,24,8,"Every sabbath he shall set it in order before the LORD continually, being taken from the children of Israel by an everlasting covenant.",,,,,,3972,3
3973,LEVI,24,9,And it shall be Aaron's and his sons'; and they shall eat it in the holy place: for it is most holy unto him of the offerings of the LORD made by fire by a perpetual statute.,,,,,,3973,3
3974,LEVI,24,10,"And the son of an Israelitish woman, whose father was an Egyptian, went out among the children of Israel: and this son of the Israelitish woman and a man of Israel strove together in the camp;",,,,,,3974,3
3975,LEVI,24,11,"And the Israelitish woman's son blasphemed the name of the Lord, and cursed. And they brought him unto Moses: (and his mother's name was Shelomith, the daughter of Dibri, of the tribe of Dan:)",,,,,,3975,3
3976,LEVI,24,12,"And they put him in ward, that the mind of the LORD might be showed them.",,,,,,3976,3
3977,LEVI,24,13,"And the LORD spake unto Moses, saying,",,,,,,3977,3
3978,LEVI,24,14,"Bring forth him that hath cursed without the camp; and let all that heard him lay their hands upon his head, and let all the congregation stone him.",,,,,,3978,3
3979,LEVI,24,15,"And thou shalt speak unto the children of Israel, saying, Whosoever curseth his God shall bear his sin.",,,,,,3979,3
3980,LEVI,24,16,"And he that blasphemeth the name of the LORD, he shall surely be put to death, and all the congregation shall certainly stone him: as well the stranger, as he that is born in the land, when he blasphemeth the name of the Lord, shall be put to death.",,,,,,3980,3
3981,LEVI,24,17,And he that killeth any man shall surely be put to death.,,,,,,3981,3
3982,LEVI,24,18,And he that killeth a beast shall make it good; beast for beast.,,,,,,3982,3
3983,LEVI,24,19,"And if a man cause a blemish in his neighbor; as he hath done, so shall it be done to him;",,,,,,3983,3
3984,LEVI,24,20,"Breach for breach, eye for eye, tooth for tooth: as he hath caused a blemish in a man, so shall it be done to him again.",,,,,,3984,3
3985,LEVI,24,21,"And he that killeth a beast, he shall restore it: and he that killeth a man, he shall be put to death.",,,,,,3985,3
3986,LEVI,24,22,"Ye shall have one manner of law, as well for the stranger, as for one of your own country: for I am the LORD your God.",,,,,,3986,3
3987,LEVI,24,23,"And Moses spake to the children of Israel, that they should bring forth him that had cursed out of the camp, and stone him with stones. And the children of Israel did as the LORD commanded Moses.",,,,,,3987,3
3988,LEVI,25,1,"And the LORD spake unto Moses in mount Sinai, saying,",,,,,,3988,3
3989,LEVI,25,2,"Speak unto the children of Israel, and say unto them, When ye come into the land which I give you, then shall the land keep a sabbath unto the LORD.",,,,,,3989,3
3990,LEVI,25,3,"Six years thou shalt sow thy field, and six years thou shalt prune thy vineyard, and gather in the fruit thereof;",,,,,,3990,3
3991,LEVI,25,4,"But in the seventh year shall be a sabbath of rest unto the land, a sabbath for the LORD: thou shalt neither sow thy field, nor prune thy vineyard.",,,,,,3991,3
3992,LEVI,25,5,"That which groweth of its own accord of thy harvest thou shalt not reap, neither gather the grapes of thy vine undressed: for it is a year of rest unto the land.",,,,,,3992,3
3993,LEVI,25,6,"And the sabbath of the land shall be meat for you; for thee, and for thy servant, and for thy maid, and for thy hired servant, and for thy stranger that sojourneth with thee.",,,,,,3993,3
3994,LEVI,25,7,"And for thy cattle, and for the beast that are in thy land, shall all the increase thereof be meat.",,,,,,3994,3
3995,LEVI,25,8,"And thou shalt number seven sabbaths of years unto thee, seven times seven years; and the space of the seven sabbaths of years shall be unto thee forty and nine years.",,,,,,3995,3
3996,LEVI,25,9,"Then shalt thou cause the trumpet of the jubilee to sound on the tenth day of the seventh month, in the day of atonement shall ye make the trumpet sound throughout all your land.",,,,,,3996,3
3997,LEVI,25,10,"And ye shall hallow the fiftieth year, and proclaim liberty throughout all the land unto all the inhabitants thereof: it shall be a jubilee unto you; and ye shall return every man unto his possession, and ye shall return every man unto his family.",,,,,,3997,3
3998,LEVI,25,11,"A jubilee shall that fiftieth year be unto you: ye shall not sow, neither reap that which groweth of itself in it, nor gather the grapes in it of thy vine undressed.",,,,,,3998,3
3999,LEVI,25,12,For it is the jubilee; it shall be holy unto you: ye shall eat the increase thereof out of the field.,,,,,,3999,3
4000,LEVI,25,13,In the year of this jubilee ye shall return every man unto his possession.,,,,,,4000,3
4001,LEVI,25,14,"And if thou sell ought unto thy neighbor, or buyest ought of thy neighbor's hand, ye shall not oppress one another:",,,,,,4001,3
