"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
12508,"2CHR",35,9,"Conaniah also, and Shemaiah and Nethaneel, his brethren, and Hashabiah and Jeiel and Jozabad, chief of the Levites, gave unto the Levites for passover offerings five thousand small cattle, and five hundred oxen.",,,,,,12508,14
12509,"2CHR",35,10,"So the service was prepared, and the priests stood in their place, and the Levites in their courses, according to the king's commandment.",,,,,,12509,14
12510,"2CHR",35,11,"And they killed the passover, and the priests sprinkled the blood from their hands, and the Levites flayed them.",,,,,,12510,14
12511,"2CHR",35,12,"And they removed the burnt offerings, that they might give according to the divisions of the families of the people, to offer unto the LORD, as it is written in the book of Moses. And so did they with the oxen.",,,,,,12511,14
12512,"2CHR",35,13,"And they roasted the passover with fire according to the ordinance: but the other holy offerings sod they in pots, and in caldrons, and in pans, and divided them speedily among all the people.",,,,,,12512,14
12513,"2CHR",35,14,"And afterward they made ready for themselves, and for the priests: because the priests the sons of Aaron were busied in offering of burnt offerings and the fat until night; therefore the Levites prepared for themselves, and for the priests the sons of Aaron.",,,,,,12513,14
12514,"2CHR",35,15,"And the singers the sons of Asaph were in their place, according to the commandment of David, and Asaph, and Heman, and Jeduthun the king's seer; and the porters waited at every gate; they might not depart from their service; for their brethren the Levites prepared for them.",,,,,,12514,14
12515,"2CHR",35,16,"So all the service of the LORD was prepared the same day, to keep the passover, and to offer burnt offerings upon the altar of the LORD, according to the commandment of king Josiah.",,,,,,12515,14
12516,"2CHR",35,17,"And the children of Israel that were present kept the passover at that time, and the feast of unleavened bread seven days.",,,,,,12516,14
12517,"2CHR",35,18,"And there was no passover like to that kept in Israel from the days of Samuel the prophet; neither did all the kings of Israel keep such a passover as Josiah kept, and the priests, and the Levites, and all Judah and Israel that were present, and the inhabitants of Jerusalem.",,,,,,12517,14
12518,"2CHR",35,19,In the eighteenth year of the reign of Josiah was this passover kept.,,,,,,12518,14
12519,"2CHR",35,20,"After all this, when Josiah had prepared the temple, Necho king of Egypt came up to fight against Charchemish by Euphrates: and Josiah went out against him.",,,,,,12519,14
12520,"2CHR",35,21,"But he sent ambassadors to him, saying, What have I to do with thee, thou king of Judah? I come not against thee this day, but against the house wherewith I have war: for God commanded me to make haste: forbear thee from meddling with God, who is with me, that he destroy thee not.",,,,,,12520,14
12521,"2CHR",35,22,"Nevertheless Josiah would not turn his face from him, but disguised himself, that he might fight with him, and hearkened not unto the words of Necho from the mouth of God, and came to fight in the valley of Megiddo.",,,,,,12521,14
12522,"2CHR",35,23,"And the archers shot at king Josiah; and the king said to his servants, Have me away; for I am sore wounded.",,,,,,12522,14
12523,"2CHR",35,24,"His servants therefore took him out of that chariot, and put him in the second chariot that he had; and they brought him to Jerusalem, and he died, and was buried in one of the sepulchres of his fathers. And all Judah and Jerusalem mourned for Josiah.",,,,,,12523,14
12524,"2CHR",35,25,"And Jeremiah lamented for Josiah: and all the singing men and the singing women spake of Josiah in their lamentations to this day, and made them an ordinance in Israel: and, behold, they are written in the lamentations.",,,,,,12524,14
12525,"2CHR",35,26,"Now the rest of the acts of Josiah, and his goodness, according to that which was written in the law of the LORD,",,,,,,12525,14
12526,"2CHR",35,27,"And his deeds, first and last, behold, they are written in the book of the kings of Israel and Judah.",,,,,,12526,14
12527,"2CHR",36,1,"Then the people of the land took Jehoahaz the son of Josiah, and made him king in his father's stead in Jerusalem.",,,,,,12527,14
12528,"2CHR",36,2,"Jehoahaz was twenty and three years old when he began to reign, and he reigned three months in Jerusalem.",,,,,,12528,14
12529,"2CHR",36,3,"And the king of Egypt put him down at Jerusalem, and condemned the land in an hundred talents of silver and a talent of gold.",,,,,,12529,14
12530,"2CHR",36,4,"And the king of Egypt made Eliakim his brother king over Judah and Jerusalem, and turned his name to Jehoiakim. And Necho took Jehoahaz his brother, and carried him to Egypt.",,,,,,12530,14
12531,"2CHR",36,5,"Jehoiakim was twenty and five years old when he began to reign, and he reigned eleven years in Jerusalem: and he did that which was evil in the sight of the LORD his God.",,,,,,12531,14
12532,"2CHR",36,6,"Against him came up Nebuchadnezzar king of Babylon, and bound him in fetters, to carry him to Babylon.",,,,,,12532,14
12533,"2CHR",36,7,"Nebuchadnezzar also carried of the vessels of the house of the LORD to Babylon, and put them in his temple at Babylon.",,,,,,12533,14
12534,"2CHR",36,8,"Now the rest of the acts of Jehoiakim, and his abominations which he did, and that which was found in him, behold, they are written in the book of the kings of Israel and Judah: and Jehoiachin his son reigned in his stead.",,,,,,12534,14
12535,"2CHR",36,9,"Jehoiachin was eight years old when he began to reign, and he reigned three months and ten days in Jerusalem: and he did that which was evil in the sight of the LORD.",,,,,,12535,14
12536,"2CHR",36,10,"And when the year was expired, king Nebuchadnezzar sent, and brought him to Babylon, with the goodly vessels of the house of the LORD, and made Zedekiah his brother king over Judah and Jerusalem.",,,,,,12536,14
12537,"2CHR",36,11,"Zedekiah was one and twenty years old when he began to reign, and reigned eleven years in Jerusalem.",,,,,,12537,14
12538,"2CHR",36,12,"And he did that which was evil in the sight of the LORD his God, and humbled not himself before Jeremiah the prophet speaking from the mouth of the LORD.",,,,,,12538,14
12539,"2CHR",36,13,"And he also rebelled against king Nebuchadnezzar, who had made him swear by God: but he stiffened his neck, and hardened his heart from turning unto the LORD God of Israel.",,,,,,12539,14
12540,"2CHR",36,14,"Moreover all the chief of the priests, and the people, transgressed very much after all the abominations of the heathen; and polluted the house of the LORD which he had hallowed in Jerusalem.",,,,,,12540,14
12541,"2CHR",36,15,"And the LORD God of their fathers sent to them by his messengers, rising up betimes, and sending; because he had compassion on his people, and on his dwelling place:",,,,,,12541,14
12542,"2CHR",36,16,"But they mocked the messengers of God, and despised his words, and misused his prophets, until the wrath of the LORD arose against his people, till there was no remedy.",,,,,,12542,14
12543,"2CHR",36,17,"Therefore he brought upon them the king of the Chaldees, who slew their young men with the sword in the house of their sanctuary, and had no compassion upon young man or maiden, old man, or him that stooped for age: he gave them all into his hand.",,,,,,12543,14
12544,"2CHR",36,18,"And all the vessels of the house of God, great and small, and the treasures of the house of the LORD, and the treasures of the king, and of his princes; all these he brought to Babylon.",,,,,,12544,14
12545,"2CHR",36,19,"And they burnt the house of God, and brake down the wall of Jerusalem, and burnt all the palaces thereof with fire, and destroyed all the goodly vessels thereof.",,,,,,12545,14
12546,"2CHR",36,20,And them that had escaped from the sword carried he away to Babylon; where they were servants to him and his sons until the reign of the kingdom of Persia:,,,,,,12546,14
12547,"2CHR",36,21,"To fulfil the word of the LORD by the mouth of Jeremiah, until the land had enjoyed her sabbaths: for as long as she lay desolate she kept sabbath, to fulfil threescore and ten years.",,,,,,12547,14
12548,"2CHR",36,22,"Now in the first year of Cyrus king of Persia, that the word of the LORD spoken by the mouth of Jeremiah might be accomplished, the LORD stirred up the spirit of Cyrus king of Persia, that he made a proclamation throughout all his kingdom, and put it also in writing, saying,",,,,,,12548,14
12549,"2CHR",36,23,"Thus saith Cyrus king of Persia, All the kingdoms of the earth hath the LORD God of heaven given me; and he hath charged me to build him an house in Jerusalem, which is in Judah. Who is there among you of all his people? The LORD his God be with him, and let him go up.",,,,,,12549,14
12550,EZRA,1,1,"Now in the first year of Cyrus king of Persia, that the word of the LORD by the mouth of Jeremiah might be fulfilled, the LORD stirred up the spirit of Cyrus king of Persia, that he made a proclamation throughout all his kingdom, and put it also in writing, saying,",,,,,,12550,15
12551,EZRA,1,2,"Thus saith Cyrus king of Persia, The LORD God of heaven hath given me all the kingdoms of the earth; and he hath charged me to build him an house at Jerusalem, which is in Judah.",,,,,,12551,15
12552,EZRA,1,3,"Who is there among you of all his people? his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of the LORD God of Israel, (he is the God,) which is in Jerusalem.",,,,,,12552,15
12553,EZRA,1,4,"And whosoever remaineth in any place where he sojourneth, let the men of his place help him with silver, and with gold, and with goods, and with beasts, beside the freewill offering for the house of God that is in Jerusalem.",,,,,,12553,15
12554,EZRA,1,5,"Then rose up the chief of the fathers of Judah and Benjamin, and the priests, and the Levites, with all them whose spirit God had raised, to go up to build the house of the LORD which is in Jerusalem.",,,,,,12554,15
12555,EZRA,1,6,"And all they that were about them strengthened their hands with vessels of silver, with gold, with goods, and with beasts, and with precious things, beside all that was willingly offered.",,,,,,12555,15
12556,EZRA,1,7,"Also Cyrus the king brought forth the vessels of the house of the LORD, which Nebuchadnezzar had brought forth out of Jerusalem, and had put them in the house of his gods;",,,,,,12556,15
12557,EZRA,1,8,"Even those did Cyrus king of Persia bring forth by the hand of Mithredath the treasurer, and numbered them unto Sheshbazzar, the prince of Judah.",,,,,,12557,15
12558,EZRA,1,9,"And this is the number of them: thirty chargers of gold, a thousand chargers of silver, nine and twenty knives,",,,,,,12558,15
12559,EZRA,1,10,"Thirty basins of gold, silver basins of a second sort four hundred and ten, and other vessels a thousand.",,,,,,12559,15
12560,EZRA,1,11,All the vessels of gold and of silver were five thousand and four hundred. All these did Sheshbazzar bring up with them of the captivity that were brought up from Babylon unto Jerusalem.,,,,,,12560,15
12561,EZRA,2,1,"Now these are the children of the province that went up out of the captivity, of those which had been carried away, whom Nebuchadnezzar the king of Babylon had carried away unto Babylon, and came again unto Jerusalem and Judah, every one unto his city;",,,,,,12561,15
12562,EZRA,2,2,"Which came with Zerubbabel: Jeshua, Nehemiah, Seraiah, Reelaiah, Mordecai, Bilshan, Mizpar, Bigvai, Rehum, Baanah. The number of the men of the people of Israel:",,,,,,12562,15
12563,EZRA,2,3,"The children of Parosh, two thousand an hundred seventy and two.",,,,,,12563,15
12564,EZRA,2,4,"The children of Shephatiah, three hundred seventy and two.",,,,,,12564,15
12565,EZRA,2,5,"The children of Arah, seven hundred seventy and five.",,,,,,12565,15
12566,EZRA,2,6,"The children of Pahathmoab, of the children of Jeshua and Joab, two thousand eight hundred and twelve.",,,,,,12566,15
12567,EZRA,2,7,"The children of Elam, a thousand two hundred fifty and four.",,,,,,12567,15
12568,EZRA,2,8,"The children of Zattu, nine hundred forty and five.",,,,,,12568,15
12569,EZRA,2,9,"The children of Zaccai, seven hundred and threescore.",,,,,,12569,15
12570,EZRA,2,10,"The children of Bani, six hundred forty and two.",,,,,,12570,15
12571,EZRA,2,11,"The children of Bebai, six hundred twenty and three.",,,,,,12571,15
12572,EZRA,2,12,"The children of Azgad, a thousand two hundred twenty and two.",,,,,,12572,15
12573,EZRA,2,13,"The children of Adonikam, six hundred sixty and six.",,,,,,12573,15
12574,EZRA,2,14,"The children of Bigvai, two thousand fifty and six.",,,,,,12574,15
12575,EZRA,2,15,"The children of Adin, four hundred fifty and four.",,,,,,12575,15
12576,EZRA,2,16,"The children of Ater of Hezekiah, ninety and eight.",,,,,,12576,15
12577,EZRA,2,17,"The children of Bezai, three hundred twenty and three.",,,,,,12577,15
12578,EZRA,2,18,"The children of Jorah, an hundred and twelve.",,,,,,12578,15
12579,EZRA,2,19,"The children of Hashum, two hundred twenty and three.",,,,,,12579,15
12580,EZRA,2,20,"The children of Gibbar, ninety and five.",,,,,,12580,15
12581,EZRA,2,21,"The children of Bethlehem, an hundred twenty and three.",,,,,,12581,15
12582,EZRA,2,22,"The men of Netophah, fifty and six.",,,,,,12582,15
12583,EZRA,2,23,"The men of Anathoth, an hundred twenty and eight.",,,,,,12583,15
12584,EZRA,2,24,"The children of Azmaveth, forty and two.",,,,,,12584,15
12585,EZRA,2,25,"The children of Kirjatharim, Chephirah, and Beeroth, seven hundred and forty and three.",,,,,,12585,15
12586,EZRA,2,26,"The children of Ramah and Gaba, six hundred twenty and one.",,,,,,12586,15
12587,EZRA,2,27,"The men of Michmas, an hundred twenty and two.",,,,,,12587,15
12588,EZRA,2,28,"The men of Bethel and Ai, two hundred twenty and three.",,,,,,12588,15
12589,EZRA,2,29,"The children of Nebo, fifty and two.",,,,,,12589,15
12590,EZRA,2,30,"The children of Magbish, an hundred fifty and six.",,,,,,12590,15
12591,EZRA,2,31,"The children of the other Elam, a thousand two hundred fifty and four.",,,,,,12591,15
12592,EZRA,2,32,"The children of Harim, three hundred and twenty.",,,,,,12592,15
12593,EZRA,2,33,"The children of Lod, Hadid, and Ono, seven hundred twenty and five.",,,,,,12593,15
12594,EZRA,2,34,"The children of Jericho, three hundred forty and five.",,,,,,12594,15
12595,EZRA,2,35,"The children of Senaah, three thousand and six hundred and thirty.",,,,,,12595,15
12596,EZRA,2,36,"The priests: the children of Jedaiah, of the house of Jeshua, nine hundred seventy and three.",,,,,,12596,15
12597,EZRA,2,37,"The children of Immer, a thousand fifty and two.",,,,,,12597,15
12598,EZRA,2,38,"The children of Pashur, a thousand two hundred forty and seven.",,,,,,12598,15
12599,EZRA,2,39,"The children of Harim, a thousand and seventeen.",,,,,,12599,15
12600,EZRA,2,40,"The Levites: the children of Jeshua and Kadmiel, of the children of Hodaviah, seventy and four.",,,,,,12600,15
12601,EZRA,2,41,"The singers: the children of Asaph, an hundred twenty and eight.",,,,,,12601,15
12602,EZRA,2,42,"The children of the porters: the children of Shallum, the children of Ater, the children of Talmon, the children of Akkub, the children of Hatita, the children of Shobai, in all an hundred thirty and nine.",,,,,,12602,15
12603,EZRA,2,43,"The Nethinims: the children of Ziha, the children of Hasupha, the children of Tabbaoth,",,,,,,12603,15
12604,EZRA,2,44,"The children of Keros, the children of Siaha, the children of Padon,",,,,,,12604,15
12605,EZRA,2,45,"The children of Lebanah, the children of Hagabah, the children of Akkub,",,,,,,12605,15
12606,EZRA,2,46,"The children of Hagab, the children of Shalmai, the children of Hanan,",,,,,,12606,15
12607,EZRA,2,47,"The children of Giddel, the children of Gahar, the children of Reaiah,",,,,,,12607,15
12608,EZRA,2,48,"The children of Rezin, the children of Nekoda, the children of Gazzam,",,,,,,12608,15
12609,EZRA,2,49,"The children of Uzza, the children of Paseah, the children of Besai,",,,,,,12609,15
12610,EZRA,2,50,"The children of Asnah, the children of Mehunim, the children of Nephusim,",,,,,,12610,15
12611,EZRA,2,51,"The children of Bakbuk, the children of Hakupha, the children of Harhur,",,,,,,12611,15
12612,EZRA,2,52,"The children of Bazluth, the children of Mehida, the children of Harsha,",,,,,,12612,15
12613,EZRA,2,53,"The children of Barkos, the children of Sisera, the children of Thamah,",,,,,,12613,15
12614,EZRA,2,54,"The children of Neziah, the children of Hatipha.",,,,,,12614,15
12615,EZRA,2,55,"The children of Solomon's servants: the children of Sotai, the children of Sophereth, the children of Peruda,",,,,,,12615,15
12616,EZRA,2,56,"The children of Jaalah, the children of Darkon, the children of Giddel,",,,,,,12616,15
12617,EZRA,2,57,"The children of Shephatiah, the children of Hattil, the children of Pochereth of Zebaim, the children of Ami.",,,,,,12617,15
12618,EZRA,2,58,"All the Nethinims, and the children of Solomon's servants, were three hundred ninety and two.",,,,,,12618,15
12619,EZRA,2,59,"And these were they which went up from Telmelah, Telharsa, Cherub, Addan, and Immer: but they could not shew their father's house, and their seed, whether they were of Israel:",,,,,,12619,15
12620,EZRA,2,60,"The children of Delaiah, the children of Tobiah, the children of Nekoda, six hundred fifty and two.",,,,,,12620,15
12621,EZRA,2,61,"And of the children of the priests: the children of Habaiah, the children of Koz, the children of Barzillai; which took a wife of the daughters of Barzillai the Gileadite, and was called after their name:",,,,,,12621,15
12622,EZRA,2,62,"These sought their register among those that were reckoned by genealogy, but they were not found: therefore were they, as polluted, put from the priesthood.",,,,,,12622,15
12623,EZRA,2,63,"And the Tirshatha said unto them, that they should not eat of the most holy things, till there stood up a priest with Urim and with Thummim.",,,,,,12623,15
12624,EZRA,2,64,"The whole congregation together was forty and two thousand three hundred and threescore,",,,,,,12624,15
12625,EZRA,2,65,"Beside their servants and their maids, of whom there were seven thousand three hundred thirty and seven: and there were among them two hundred singing men and singing women.",,,,,,12625,15
12626,EZRA,2,66,"Their horses were seven hundred thirty and six; their mules, two hundred forty and five;",,,,,,12626,15
12627,EZRA,2,67,"Their camels, four hundred thirty and five; their asses, six thousand seven hundred and twenty.",,,,,,12627,15
12628,EZRA,2,68,"And some of the chief of the fathers, when they came to the house of the LORD which is at Jerusalem, offered freely for the house of God to set it up in his place:",,,,,,12628,15
12629,EZRA,2,69,"They gave after their ability unto the treasure of the work threescore and one thousand drams of gold, and five thousand pound of silver, and one hundred priests' garments.",,,,,,12629,15
12630,EZRA,2,70,"So the priests, and the Levites, and some of the people, and the singers, and the porters, and the Nethinims, dwelt in their cities, and all Israel in their cities.",,,,,,12630,15
12631,EZRA,3,1,"And when the seventh month was come, and the children of Israel were in the cities, the people gathered themselves together as one man to Jerusalem.",,,,,,12631,15
12632,EZRA,3,2,"Then stood up Jeshua the son of Jozadak, and his brethren the priests, and Zerubbabel the son of Shealtiel, and his brethren, and builded the altar of the God of Israel, to offer burnt offerings thereon, as it is written in the law of Moses the man of God.",,,,,,12632,15
12633,EZRA,3,3,"And they set the altar upon his bases; for fear was upon them because of the people of those countries: and they offered burnt offerings thereon unto the LORD, even burnt offerings morning and evening.",,,,,,12633,15
12634,EZRA,3,4,"They kept also the feast of tabernacles, as it is written, and offered the daily burnt offerings by number, according to the custom, as the duty of every day required;",,,,,,12634,15
12635,EZRA,3,5,"And afterward offered the continual burnt offering, both of the new moons, and of all the set feasts of the LORD that were consecrated, and of every one that willingly offered a freewill offering unto the LORD.",,,,,,12635,15
12636,EZRA,3,6,From the first day of the seventh month began they to offer burnt offerings unto the LORD. But the foundation of the temple of the LORD was not yet laid.,,,,,,12636,15
12637,EZRA,3,7,"They gave money also unto the masons, and to the carpenters; and meat, and drink, and oil, unto them of Zidon, and to them of Tyre, to bring cedar trees from Lebanon to the sea of Joppa, according to the grant that they had of Cyrus king of Persia.",,,,,,12637,15
12638,EZRA,3,8,"Now in the second year of their coming unto the house of God at Jerusalem, in the second month, began Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and the remnant of their brethren the priests and the Levites, and all they that were come out of the captivity unto Jerusalem; and appointed the Levites, from twenty years old and upward, to set forward the work of the house of the LORD.",,,,,,12638,15
12639,EZRA,3,9,"Then stood Jeshua with his sons and his brethren, Kadmiel and his sons, the sons of Judah, together, to set forward the workmen in the house of God: the sons of Henadad, with their sons and their brethren the Levites.",,,,,,12639,15
12640,EZRA,3,10,"And when the builders laid the foundation of the temple of the LORD, they set the priests in their apparel with trumpets, and the Levites the sons of Asaph with cymbals, to praise the LORD, after the ordinance of David king of Israel.",,,,,,12640,15
12641,EZRA,3,11,"And they sang together by course in praising and giving thanks unto the LORD; because he is good, for his mercy endureth for ever toward Israel. And all the people shouted with a great shout, when they praised the LORD, because the foundation of the house of the LORD was laid.",,,,,,12641,15
12642,EZRA,3,12,"But many of the priests and Levites and chief of the fathers, who were ancient men, that had seen the first house, when the foundation of this house was laid before their eyes, wept with a loud voice; and many shouted aloud for joy:",,,,,,12642,15
12643,EZRA,3,13,"So that the people could not discern the noise of the shout of joy from the noise of the weeping of the people: for the people shouted with a loud shout, and the noise was heard afar off.",,,,,,12643,15
12644,EZRA,4,1,Now when the adversaries of Judah and Benjamin heard that the children of the captivity builded the temple unto the LORD God of Israel;,,,,,,12644,15
12645,EZRA,4,2,"Then they came to Zerubbabel, and to the chief of the fathers, and said unto them, Let us build with you: for we seek your God, as ye do; and we do sacrifice unto him since the days of Esarhaddon king of Assur, which brought us up hither.",,,,,,12645,15
12646,EZRA,4,3,"But Zerubbabel, and Jeshua, and the rest of the chief of the fathers of Israel, said unto them, Ye have nothing to do with us to build an house unto our God; but we ourselves together will build unto the LORD God of Israel, as king Cyrus the king of Persia hath commanded us.",,,,,,12646,15
12647,EZRA,4,4,"Then the people of the land weakened the hands of the people of Judah, and troubled them in building,",,,,,,12647,15
12648,EZRA,4,5,"And hired counsellors against them, to frustrate their purpose, all the days of Cyrus king of Persia, even until the reign of Darius king of Persia.",,,,,,12648,15
12649,EZRA,4,6,"And in the reign of Ahasuerus, in the beginning of his reign, wrote they unto him an accusation against the inhabitants of Judah and Jerusalem.",,,,,,12649,15
12650,EZRA,4,7,"And in the days of Artaxerxes wrote Bishlam, Mithredath, Tabeel, and the rest of their companions, unto Artaxerxes king of Persia; and the writing of the letter was written in the Syrian tongue, and interpreted in the Syrian tongue.",,,,,,12650,15
12651,EZRA,4,8,Rehum the chancellor and Shimshai the scribe wrote a letter against Jerusalem to Artaxerxes the king in this sort:,,,,,,12651,15
12652,EZRA,4,9,"Then wrote Rehum the chancellor, and Shimshai the scribe, and the rest of their companions; the Dinaites, the Apharsathchites, the Tarpelites, the Apharsites, the Archevites, the Babylonians, the Susanchites, the Dehavites, and the Elamites,",,,,,,12652,15
12653,EZRA,4,10,"And the rest of the nations whom the great and noble Asnapper brought over, and set in the cities of Samaria, and the rest that are on this side the river, and at such a time.",,,,,,12653,15
12654,EZRA,4,11,"This is the copy of the letter that they sent unto him, even unto Artaxerxes the king; Thy servants the men on this side the river, and at such a time.",,,,,,12654,15
12655,EZRA,4,12,"Be it known unto the king, that the Jews which came up from thee to us are come unto Jerusalem, building the rebellious and the bad city, and have set up the walls thereof, and joined the foundations.",,,,,,12655,15
12656,EZRA,4,13,"Be it known now unto the king, that, if this city be builded, and the walls set up again, then will they not pay toll, tribute, and custom, and so thou shalt endamage the revenue of the kings.",,,,,,12656,15
12657,EZRA,4,14,"Now because we have maintenance from the king's palace, and it was not meet for us to see the king's dishonour, therefore have we sent and certified the king;",,,,,,12657,15
12658,EZRA,4,15,"That search may be made in the book of the records of thy fathers: so shalt thou find in the book of the records, and know that this city is a rebellious city, and hurtful unto kings and provinces, and that they have moved sedition within the same of old time: for which cause was this city destroyed.",,,,,,12658,15
12659,EZRA,4,16,"We certify the king that, if this city be builded again, and the walls thereof set up, by this means thou shalt have no portion on this side the river.",,,,,,12659,15
12660,EZRA,4,17,"Then sent the king an answer unto Rehum the chancellor, and to Shimshai the scribe, and to the rest of their companions that dwell in Samaria, and unto the rest beyond the river, Peace, and at such a time.",,,,,,12660,15
12661,EZRA,4,18,The letter which ye sent unto us hath been plainly read before me.,,,,,,12661,15
12662,EZRA,4,19,"And I commanded, and search hath been made, and it is found that this city of old time hath made insurrection against kings, and that rebellion and sedition have been made therein.",,,,,,12662,15
12663,EZRA,4,20,"There have been mighty kings also over Jerusalem, which have ruled over all countries beyond the river; and toll, tribute, and custom, was paid unto them.",,,,,,12663,15
12664,EZRA,4,21,"Give ye now commandment to cause these men to cease, and that this city be not builded, until another commandment shall be given from me.",,,,,,12664,15
12665,EZRA,4,22,Take heed now that ye fail not to do this: why should damage grow to the hurt of the kings?,,,,,,12665,15
12666,EZRA,4,23,"Now when the copy of king Artaxerxes' letter was read before Rehum, and Shimshai the scribe, and their companions, they went up in haste to Jerusalem unto the Jews, and made them to cease by force and power.",,,,,,12666,15
12667,EZRA,4,24,Then ceased the work of the house of God which is at Jerusalem. So it ceased unto the second year of the reign of Darius king of Persia.,,,,,,12667,15
12668,EZRA,5,1,"Then the prophets, Haggai the prophet, and Zechariah the son of Iddo, prophesied unto the Jews that were in Judah and Jerusalem in the name of the God of Israel, even unto them.",,,,,,12668,15
12669,EZRA,5,2,"Then rose up Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and began to build the house of God which is at Jerusalem: and with them were the prophets of God helping them.",,,,,,12669,15
12670,EZRA,5,3,"At the same time came to them Tatnai, governor on this side the river, and Shetharboznai and their companions, and said thus unto them, Who hath commanded you to build this house, and to make up this wall?",,,,,,12670,15
12671,EZRA,5,4,"Then said we unto them after this manner, What are the names of the men that make this building?",,,,,,12671,15
12672,EZRA,5,5,"But the eye of their God was upon the elders of the Jews, that they could not cause them to cease, till the matter came to Darius: and then they returned answer by letter concerning this matter.",,,,,,12672,15
12673,EZRA,5,6,"The copy of the letter that Tatnai, governor on this side the river, and Shetharboznai and his companions the Apharsachites, which were on this side the river, sent unto Darius the king:",,,,,,12673,15
12674,EZRA,5,7,"They sent a letter unto him, wherein was written thus; Unto Darius the king, all peace.",,,,,,12674,15
12675,EZRA,5,8,"Be it known unto the king, that we went into the province of Judea, to the house of the great God, which is builded with great stones, and timber is laid in the walls, and this work goeth fast on, and prospereth in their hands.",,,,,,12675,15
12676,EZRA,5,9,"Then asked we those elders, and said unto them thus, Who commanded you to build this house, and to make up these walls?",,,,,,12676,15
12677,EZRA,5,10,"We asked their names also, to certify thee, that we might write the names of the men that were the chief of them.",,,,,,12677,15
12678,EZRA,5,11,"And thus they returned us answer, saying, We are the servants of the God of heaven and earth, and build the house that was builded these many years ago, which a great king of Israel builded and set up.",,,,,,12678,15
12679,EZRA,5,12,"But after that our fathers had provoked the God of heaven unto wrath, he gave them into the hand of Nebuchadnezzar the king of Babylon, the Chaldean, who destroyed this house, and carried the people away into Babylon.",,,,,,12679,15
12680,EZRA,5,13,But in the first year of Cyrus the king of Babylon the same king Cyrus made a decree to build this house of God.,,,,,,12680,15
12681,EZRA,5,14,"And the vessels also of gold and silver of the house of God, which Nebuchadnezzar took out of the temple that was in Jerusalem, and brought them into the temple of Babylon, those did Cyrus the king take out of the temple of Babylon, and they were delivered unto one, whose name was Sheshbazzar, whom he had made governor;",,,,,,12681,15
12682,EZRA,5,15,"And said unto him, Take these vessels, go, carry them into the temple that is in Jerusalem, and let the house of God be builded in his place.",,,,,,12682,15
12683,EZRA,5,16,"Then came the same Sheshbazzar, and laid the foundation of the house of God which is in Jerusalem: and since that time even until now hath it been in building, and yet it is not finished.",,,,,,12683,15
12684,EZRA,5,17,"Now therefore, if it seem good to the king, let there be search made in the king's treasure house, which is there at Babylon, whether it be so, that a decree was made of Cyrus the king to build this house of God at Jerusalem, and let the king send his pleasure to us concerning this matter.",,,,,,12684,15
12685,EZRA,6,1,"Then Darius the king made a decree, and search was made in the house of the rolls, where the treasures were laid up in Babylon.",,,,,,12685,15
12686,EZRA,6,2,"And there was found at Achmetha, in the palace that is in the province of the Medes, a roll, and therein was a record thus written:",,,,,,12686,15
12687,EZRA,6,3,"In the first year of Cyrus the king the same Cyrus the king made a decree concerning the house of God at Jerusalem, Let the house be builded, the place where they offered sacrifices, and let the foundations thereof be strongly laid; the height thereof threescore cubits, and the breadth thereof threescore cubits;",,,,,,12687,15
12688,EZRA,6,4,"With three rows of great stones, and a row of new timber: and let the expenses be given out of the king's house:",,,,,,12688,15
12689,EZRA,6,5,"And also let the golden and silver vessels of the house of God, which Nebuchadnezzar took forth out of the temple which is at Jerusalem, and brought unto Babylon, be restored, and brought again unto the temple which is at Jerusalem, every one to his place, and place them in the house of God.",,,,,,12689,15
12690,EZRA,6,6,"Now therefore, Tatnai, governor beyond the river, Shetharboznai, and your companions the Apharsachites, which are beyond the river, be ye far from thence:",,,,,,12690,15
12691,EZRA,6,7,Let the work of this house of God alone; let the governor of the Jews and the elders of the Jews build this house of God in his place.,,,,,,12691,15
12692,EZRA,6,8,"Moreover I make a decree what ye shall do to the elders of these Jews for the building of this house of God: that of the king's goods, even of the tribute beyond the river, forthwith expenses be given unto these men, that they be not hindered.",,,,,,12692,15
12693,EZRA,6,9,"And that which they have need of, both young bullocks, and rams, and lambs, for the burnt offerings of the God of heaven, wheat, salt, wine, and oil, according to the appointment of the priests which are at Jerusalem, let it be given them day by day without fail:",,,,,,12693,15
12694,EZRA,6,10,"That they may offer sacrifices of sweet savours unto the God of heaven, and pray for the life of the king, and of his sons.",,,,,,12694,15
12695,EZRA,6,11,"Also I have made a decree, that whosoever shall alter this word, let timber be pulled down from his house, and being set up, let him be hanged thereon; and let his house be made a dunghill for this.",,,,,,12695,15
12696,EZRA,6,12,"And the God that hath caused his name to dwell there destroy all kings and people, that shall put to their hand to alter and to destroy this house of God which is at Jerusalem. I Darius have made a decree; let it be done with speed.",,,,,,12696,15
12697,EZRA,6,13,"Then Tatnai, governor on this side the river, Shetharboznai, and their companions, according to that which Darius the king had sent, so they did speedily.",,,,,,12697,15
